,Experience(Yrs),JAVASCRIPT,HTML,CSS,JAVA,PYTHON,ANGULAR,REACTJS,C++,PHP,MYSQL,MACHINE LEARNING,C#,BOOTSTRAP,NOSQL/PostgreSQL,RUBY,NODE.JS,ORACLE,CREATIVE,LEADERSHIP,PASSION,TEAMWORK,COMMUNICATION,ANALYTICAL,DEVELOPER TYPE,GRADE,SPECIALIZATION
2006,5,False,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2007,6,False,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,False,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
2008,4,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,True,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2009,8,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2010,2,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,2.0,Backend(Level-2),None
2011,6,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,2.0,Backend(Level-3),Backend
2012,3,False,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2013,5,False,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,False,True,False,True,True,False,True,2.0,Backend(Level-2),None
2014,3,False,False,False,True,True,False,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,True,True,2.0,Backend(Level-3),Backend
2015,2,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,True,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2016,6,False,False,False,True,True,False,False,True,True,False,True,True,False,True,True,True,False,False,False,True,True,False,True,2.0,Backend(Level-2),None
2017,4,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2018,1,False,False,False,True,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,2.0,Backend(Level-3),Backend
2019,2,False,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,True,True,False,True,2.0,Backend(Level-2),None
2020,1,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2021,5,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2022,2,False,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,True,True,2.0,Backend(Level-3),Backend
2023,4,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2024,2,False,False,False,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2025,0,False,False,False,True,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
2026,7,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,2.0,Backend(Level-3),Backend
2027,2,False,False,False,True,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2028,2,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,False,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
2029,0,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2030,6,False,False,False,True,True,False,False,False,True,False,True,True,False,True,True,True,False,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2031,2,False,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,2.0,Backend(Level-3),Backend
2032,8,False,False,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
2033,9,False,False,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2034,2,False,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2035,6,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,True,2.0,Backend(Level-3),Backend
2036,8,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2037,2,False,False,False,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2038,4,False,False,False,True,True,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2039,7,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
2040,8,False,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2041,2,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2042,9,False,False,False,True,True,False,False,False,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,2.0,Backend(Level-3),Backend
2043,3,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,True,True,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2044,2,False,False,False,True,True,False,False,True,True,False,True,False,False,True,True,True,False,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2045,7,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,True,True,False,True,True,True,True,2.0,Backend(Level-3),Backend
2046,3,False,False,False,True,True,False,False,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2047,6,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2048,9,False,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2049,7,False,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,2.0,Backend(Level-3),Backend
2050,8,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
2051,2,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2052,9,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,True,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2053,2,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,2.0,Backend(Level-3),Backend
2054,7,False,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,2.0,Backend(Level-3),Backend
2055,2,False,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,False,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
2056,7,False,False,False,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2057,16,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False,False,True,True,False,True,2.0,Backend(Level-2),None
2058,3,False,False,False,True,True,False,False,True,True,False,True,True,False,True,True,True,False,True,False,True,True,False,True,2.0,Backend(Level-2),None
2059,4,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2060,1,False,False,False,True,True,False,False,False,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,2.0,Backend(Level-3),Backend
2061,2,False,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
2062,3,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2063,5,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
2064,1,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,1.0,Frontend(Level-3),Frontend
2065,0,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
2066,6,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,1.0,Frontend(Level-3),Frontend
2067,2,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,True,1.0,Frontend(Level-3),Frontend
2068,8,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,1.0,Frontend(Level-3),Frontend
2069,9,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
2070,2,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,1.0,Frontend(Level-3),Frontend
2071,6,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
2072,8,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,1.0,Frontend(Level-3),Frontend
2073,2,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
2074,4,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,1.0,Frontend(Level-3),Frontend
2075,7,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
2076,8,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,True,1.0,Frontend(Level-3),Frontend
2077,2,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
2078,9,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,1.0,Frontend(Level-3),Frontend
2079,3,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,1.0,Frontend(Level-3),Frontend
2080,2,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
